DUMMY2/marylux/marylux_lb-wiki-0293.wav|2|d a m k æ n t ə n d ø æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ aː t m i n i s t ʀ ɑ t iː f ɑ n d eː l u ŋ æ m a ʁ ɔ̃ d i s m ɑ̃ d j ɛ p , æ m d eː p a ʁ t ə m ɛ n t s ɛ n m a ʁ i t i m æ n d ɐ ʀ e ʑ j əʊ n h æːʊ t n ɔ ʁ m ɑ n d iː .
DUMMY2/kayser/kayser_tromm-17.wav|0|e k ə n t ɑ l ɐ d e ŋ s d ɐ b æːɪ , d ɑ t d a m f ʀ æːɪ b ə t ʀ aː χ z ə ɕ n ə t ɑ p æ ŋ ə m f ɜɪ ə ʀ ə l m i n d æ s t l əʊ n l i m i t ɜɪ ɐ t,
DUMMY2/marylux/marylux_lb-wiki-0131.wav|2|æ m ɜɪ ʃ t ə v æ l t k ʀ i ɕ v aː ɐ h iə n ɑ̃ h ɜɪ ʑ ə f o ŋ k s j oː n ɛː ʀ æ n h uə t f ɚ eː k u ʀ d o n ɜɪ ɐ t ə n ɑ z aː ts f u n d a m ʀ ə s uː ɐ s ə f u n d eː n ɑ l j ɜɪ ɐ t ə g ə z uː ɐ ɕ t .
DUMMY2/marylux/marylux_lb-wiki-0221.wav|2|d eː n d iː ʁ ɛ k t ɐ æ s d a m b ɛː ɐ n aː ʀ f oː g ə l .
DUMMY2/kayser/kayser_gespuert-13.wav|0|d æ n h æ t m iː ɐ ɛ m a t e n e ŋ m i l j əʊ n ə n j ʊ ɹ oʊ æːʊ s g aː b ə m ɜɪ m u s ə ʀ æ ɕ n ə n .
DUMMY2/marylux/marylux_lb-wiki-0119.wav|2|d eː n ɜɪ ʃ t ə m ɛ ɐ ts n o ŋ ts e ŋ h ɔ n ɛ ʁ t i ɑ̃ ts w ɑ n ts ə ɕ g əʊ f d ɪ g ə m ɛ ŋ ɛ m a t e d ɐ k ɹ ɔɪ d a m ɡ ɛ ɹ n o ŋ ts e ŋ h ɔ n ɛ ʁ t v ɜɪ ɐ ts e ŋ b i n o ŋ ts e ŋ h ɔ n ɛ ʁ t uə ɕ t s e ŋ æːʊ s g ə ts eː ɕ ə n t .
DUMMY2/dictee/dictee_dict3-18.wav|1|d ɪ p ʁ ɔ f ə p ʀ ə ts i z ɜɪ ə ʀ ə n , k o m aː , d ɑ t e z ə ɕ ə m æ ŋ i d iː h a n d ɛ l t , k o m aː , d ɜɪ d eː n æ m ɪ n t æ n d ɐ k o n z u l t a ts j əʊ n s f a s æ n d a m g ʀ əʊ s ə l i k eː ə n æ s .
DUMMY2/marylux/marylux_lb-wiki-0381.wav|2|ə n ɐ ʃ eː t v u f ɐ ʃ i d ə n a l b ə d o ts ɔ ʁ t ə n ,
DUMMY2/marylux/marylux_lb-wiki-0548.wav|2|d z iː t s iː l j aː n ə ʃ f ɐ d eː d ə ʑ u ŋ æ s æ ŋ ɐ ə f n u ŋ f u m ʃ ɑ χ ʃ p i l . s eɪ t s iː l t ts uː d eː n h ɑ l ə f o p ə n ə s p ɪ l ɚ æ n æ s æ n d eː n eː s e oː k d ə n ə n ɐ t d a m ʃ l ə s ə l ə n b ə ts w ɑ n ts ə ɕ b i b ə n e ŋ ɑ̃ n ɔ n ts ə ɕ k l ɑ s i f i ts ɜɪ ɐ t .
DUMMY2/dictee/dictee_dict3-07.wav|1|d a m p ʀ o f ə n n o k ə n t eː n d i t o ɑ l ɐ d e ŋ s d͡ʒ ʌ s t ɑ p n e ŋ ʃ t o n ə n , k o m aː , v əʊ b æːɪ aː v ɐ æ f æ k t iː f ɑ p d m a n s t f ɜɪ ə ʀ ɑ n ts w ɑ n ts ə ɕ ʃ t o n ə g ɜɪ f ə g ə l eː ʃ t d͡ʒ ɪ n .
DUMMY2/marylux/marylux_lb-wiki-0166.wav|2|d a m k æ n t ə n d a m s ɑ m oː ə æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ aː t m i n i s t ʀ ɑ t iː f ɑ n d eː l u ŋ æ m a ʁ ɔ̃ d i s m ɑ̃ b ɑ n ə v ɪ l , æ m d eː p a ʁ t ə m ɛ n t o t s a v w a æ n d ɐ ʀ e ʑ j əʊ n ʁ ɑ̃ː e a l p ə s .
DUMMY2/dictee/dictee_dict8-02.wav|1|d a m k æ ʃ t ə p u ŋ k t l æːɪ t b aɪ̯ z iː v ə n h o n ɐ t b i aː χ t h o n ɐ t m i l j əʊ n ə n j ʊ ɹ oʊ .
DUMMY2/dictee/dictee_dict5-11.wav|1|ɑ k f ɚ d i t o m a m f ʀ ɑ n z ɜɪ ʃ ə f iː ʀ u n ts ə f uː ɐ ʀ ə m a m h aː p t ts iː l f iː ʀ u n aː ə n , k o m aː , d ɛ ç ɛ k ə n æ n d ɐ ʃ əʊ l ə ʀ oː f ts ə ʃ ʀ ɑʊ v ə n .
DUMMY2/kayser/kayser_gespuert-24.wav|0|o p v uə l , e b l ɑɪ f t oː f ts ə v aː ʀ d ə n , v aː t h ɛː ɐ n oː , n ɑ m z əʊ g ə n ɑ n t ə z o ts j aː l d i aː l oː χ , d o f u n ɐ i v ə ʀ ə ɕ b l ɑɪ f t .
DUMMY2/marylux/marylux_lb-wiki-0178.wav|2|ɑ p d eː m k ɔ ʁ s ɛ ŋ k ʀ eː ʃ n o h ə l ə f h uə t d eː n ts øː s n ə t ʀ e aː ʒ ɜɪ ɐ t .
DUMMY2/dictee/dictee_dict3-02.wav|1|d ɪ p ʁ ɔ f ə n , k o m aː , d ɜɪ æ n æ ŋ ɐ æ g z aː m ə n s k o m i s j əʊ n s ɪ n , k o m aː , z o l ə k o l eː k t iː f d e m i s j o n ɜɪ ə ʀ ə n .
DUMMY2/marylux/marylux_lb-wiki-0337.wav|2|m ɜɪ ʃ p ɜɪ t g əʊ f h iə ç eː f f u n æ ŋ ɐ b ʀ i t ə ʃ ɐ n ɔ ʁ iː ɕ t ə n oː f d eː l ʊ ŋ v əʊ h iə n œ̃ d ɐ b ə f ʀ ɑɪ u ŋ f u n d a m p ʀ i z o n ɜɪ ɐ æːʊ s d a m k o n ts æ n t ʀ a ts j əʊ n s l ɑ g ɐ , æ n ɑ k b aɪ̯ d ɐ f ɐ h ɑ f t u ŋ f u m g ə ʃ t ɑ p ɔ ʃ ə f h a eː n ʁ ɪ ç h ɪ m l ɚ m ɑ t g ə v iː ɐ k t h uə t , ɑ b aɪ m f ɐ h ɜɪ ɐ f u n d a m g ə f aː ŋ ə n ə n n aː ts i ʃ ɛ f ə n d ɐ b æːɪ v aː ɐ .
DUMMY2/marylux/marylux_lb-wiki-0323.wav|2|d ɡ a l ɑ k s i s ɛ n g ə s eː d ʀ æːɪ eː s i v ə n æ s o n g ə f ɜɪ ɐ z æ k s g ʀ aː t n ə ʀ t l ə ɕ f u m ɛ n g ə s eː d ʀ æːɪ eː s ɛ k s ɑ m ə ɕ t ts ə z u m ə n ɛ m a t e d eː m æ ŋ ɪ n t ə ʀ ɑ g ɜɪ ə ʀ ɑ̃ː k ɑ p ə l .
DUMMY2/marylux/marylux_lb-wiki-0132.wav|2|n o ŋ ts e ŋ h ɔ n ɛ ʁ t n ɔ ŋ ts e ŋ v aː ɐ h iə n œ̃ d ɐ ʃ ɑ f u ŋ f u n d ɐ s ɔ s j e t e d a m n a s j ɔ̃ b ə d eː l ə ɕ t æ n æ s ɛ m a t e m i s j əʊ n ə n ɑ ʃ l eː z iː ə n , ɜɪ s t ʀ æːɪ ɕ , p oː l ə n ɑ ʀ u m ɛː n j ə n ʃ ɑ ʀ g ɜɪ ɐ t d͡ʒ ɪ n .
DUMMY2/marylux/marylux_lb-wiki-0502.wav|2|s i l eː f t f u n d i t o n o n ɔ ʀ d o s t ə n ə n ɐ d ɐ ɑ ʀ æ l ɐ ɑʊ t oː b u n , d eː m s e ɛ ʁ h o n ɛ ʁ t d ʀ æːɪ , æ n d ɐ ɑɪ z e b u n s l i n l ə ts ə b uː ɐ ɕ k l æ ŋ b æ t ə n ɐ d uː ɐ ɕ t .
DUMMY2/marylux/marylux_lb-wiki-0450.wav|2|θ ɔ̃ v i l ə æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ u ɐ t ʃ ɑ f t ɑ g ə m æ ŋ æ m d eː p a ʁ t ə m ɛ n t m oʊ z ɛ l ɑ l u t ʀ æ ŋ ə n .
DUMMY2/marylux/marylux_lb-wiki-0010.wav|2|v a n z ə ɕ ə m eː t ɕ ə ʃ t aː ʀ k g ə n u χ ɐ v ɑɪ s t , g ə t æːʊ s d eː m ʃ t ɛː ɐ ə k ʀ i s t a l ə s ɛː l ɔ ʁ k ʀ i s t a l , ɑ s i k æ n z ə ɕ æ n æ ŋ s ɛː l ɔ ʁ k ʁ iː g ə ʀ i n f ɐ v ɑ n d ə l ə n , f ɚ h iː ʀ ə n h eː m ə ɕ t p l ɑ n ɜɪ t ts ə b ə ʃ y ts ə n .
DUMMY2/marylux/marylux_lb-wiki-0432.wav|2|b ɛ t ə n ə , k ɔ l a t s z oː n ə , m a ʁ s i ə n oʊ , p ɚ u ɡ i ə , t ɔ ʁ g i ə n oʊ .
DUMMY2/dictee/dictee_dict9-00.wav|1|m ɪ ɹ l iə v e n æ n æ ŋ ɐ ts æːɪ t æ m ə m b ʀ o χ .
DUMMY2/marylux/marylux_lb-wiki-0541.wav|2|d eː n t oː t a l ə b ə ʀ æːɪ ɕ f u n d eː n eː n ts æ l n ə n ə m l aː f b u n ə n g ə t h a oː t ɛ m a t e o n g ə f ɜɪ ɐ ts w eː k ɔ m a n y l b i d ʀ æːɪ k ɔ m ə v ɜɪ ɐ aː i u g i n .
DUMMY2/kayser/kayser_gespuert-29.wav|0|æ n d a g ə t e g ə ʑ ɜɪ m ɐ s ɑ p ə m ɐ n aː x h ɜɪ ʑ ə m n iː v oː .
DUMMY2/marylux/marylux_lb-wiki-0268.wav|2|d n ʊ m ɐ f ɜɪ ɐ , d ɜɪ æ m j a n uː aː ɐ n o ŋ ts e ŋ h ɔ n ɛ ʁ t n e ŋ ɑ̃ a x t s ə ɕ ə ʀ æːʊ s k əʊ m , v aː ɐ æ ŋ ʃ p e ts j aː l n ʊ m ɐ ʀ o n d ə ʀ ə m d f ʁ a n z ɜɪ ʃ ʀ ə v o l u t j əʊ n .
DUMMY2/marylux/marylux_lb-wiki-0067.wav|2|d ɪ g ə h ɛ æ n d b æ ŋ k s ɪ n æːʊ s m a s z iː f ɐ eː ɕ , ɛ m a t e æ ŋ ə m g i t ɐ , d aː t h ɑ n t g ə ʃ n ə ts t æ s .
DUMMY2/dictee/dictee_dict7-06.wav|1|ə m ɐ m ɜɪ l ɑɪ t h u n h i n ə d aː t n oː g ə m aː χ ɑ z əʊ g uː ɐ t u ʀ i s t ə p i l ʑ ə ʀ ə b aɪ̯ d aː t f aː ɐ v ə ɕ t k o n ʃ t v iː ɐ k , k o m aː , d͡ʒ ʌ s t f ɚ h iː ɐ ts ɐ k n i v ə l t b u l ə n d i t o ts ə h ɑ n ɐ l oː s ə n .
DUMMY2/marylux/marylux_lb-wiki-0295.wav|2|d ɜɪ ɜɪ ʃ t h ɛː ʀ ə n k i p ʃ p i l t æ n d ɐ s eɪ s ɑ n ts w eː d a oː z ɛ n t eː l ə f ts w iə l ə f æ n d ɐ p ʀ ə m j eː l e aː k , d ɐ h ə ɕ s t ɐ ʃ p i l k l ɑ s æ m æ ŋ l ə ʃ ə l iː g a s iː s t ə m .
DUMMY2/marylux/marylux_lb-wiki-0020.wav|2|d a m ʒ y l j e n a s æ s eː f u n d eː n ts e ŋ k ɹ u z ə n æːʊ s d a m v e ŋ ɐ t ə f u m b oʊ d͡ʒ oʊ l eɪ .
DUMMY2/dictee/dictee_dict5-09.wav|1|l aɪ̯ d ɐ l ɜɪ s t d ɜɪ u g ə k ə n ə ɕ t ʀ ə f ɔ ʀ m f u n d a m k ɑ̃ː ʒ e p a ʁ ɛ n t a l ə n n aː x ə m ɐ ɑ p z ə ɕ v aː ʀ d ə n .
DUMMY2/dictee/dictee_dict6-031.wav|1|d o k t ə ʀ ə n ɑ v ə s ə n ʃ ɑ f t l ɐ a ʃ y z ə ɕ ɑ p i v ɐ ts w eː h o n ɐ t a k t uː ɛ l eː t yː d ə b aː z ɜɪ ɐ t ,
DUMMY2/dictee/dictee_dict6-031.wav|1|æ n ts iː l ɐ f ɚ d a l ɚ g iː p ʀ ə v ɑ̃ː ts j əʊ n æːʊ s g ə ʃ ɑ f t .
DUMMY2/dictee/dictee_dict8-17.wav|1|ɛ m a t e æ ŋ ɐ n aɪ ɚ ʃ əʊ l , k o m aː , æ ŋ ɐ s t ɹ ʌ k t͡ʃ ɚ ɛ̃ t e ɡ ʁ e æ n ɑ̃ n ɑɪ ə k ɑ n ɐ m u z e ɛ m a t e d ɐ m ɜɪ ʑ l ə ɕ k eː t f u n æ ŋ ɐ m u z e k s ʃ əʊ l .
DUMMY2/dictee/dictee_dict0-16.wav|1|d ɑ t d ɜɪ g a n t s t uː t eː f ɚ g ə m ɜɪ s æ n uə b s t æːʊ s d eː m s y p ɛ ʁ m a ʁ ʃ e n ə t f ɐ b uə d ə z o l ə d͡ʒ ɪ n,
DUMMY2/marylux/marylux_lb-wiki-0583.wav|2|d a m k æ n t ə n d a m l a n d i v i s j o æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ aː t m i n i s t ʀ ɑ t iː f ɑ n d eː l u ŋ æ m a ʁ ɔ̃ d i s m ɑ̃ m ɔ ʁ l ɛ , æ m d eː p a ʁ t ə m ɛ n t f i n i s t ɛ ʁ æ n d ɐ ʀ e ʑ j əʊ n b ʀ ə t ɑ ɲ .
DUMMY2/marylux/marylux_lb-wiki-0216.wav|2|ʀ i ɕ t ə ʑ ə n u m , s æ m j u l h ɔ ɹ w ɪ t s
DUMMY2/marylux/marylux_lb-wiki-0460.wav|2|k o ɔ ʀ d i n aː t ə n n ɔ ʁ t p ɔ ʁ t aː l,
DUMMY2/kayser/kayser_tromm-09.wav|0|d ʃ t ə m u ŋ t ə ʃ t oː oː g ə b ə ɛ l æ n ɛ l t s eː g ə b ə æ s eː m oː l ə v ɜɪ d ɑ̃ ɐ k ɜɪ ɐ g ə f t ə ɕ æ n d iː ɐ f t e ɑ k n aː x l aː ŋ b l ɑɪ v ə n .
DUMMY2/dictee/dictee_dict0-10.wav|1|d oː d uː ɐ ɕ , k o m aː , d ɑ t eː n d eː b l oː ə s æ k o p g ə m aː χ h æ t f ɚ m ɜɪ z aː χ ə n , k o m aː , g ɜɪ f ɑ k m ɜɪ d ɛː ɐ s aː n ə ʀ ə g ə z a m m ɛ l t d͡ʒ ɪ n .
DUMMY2/marylux/marylux_lb-wiki-0068.wav|2|d aː t g ɑ n ts t æ s ɛ m a t e v uə s i v ɐ ts u n .
DUMMY2/dictee/dictee_dict5-01.wav|1|j u z ə ɕ æ s e d ʒ o d uː ɐ ʑ æːʊ s ts ə b ə g ʀ ɜɪ s ə n
DUMMY2/kayser/kayser_sardinnen-03.wav|0|m iː ɐ m u s ə ʃ a f f ə n , d ɑ t d ʃ w aː ɹ t k ʀ aː χ t,
DUMMY2/kayser/kayser_tromm-28.wav|0|ɑɪ ʑ ə n t l ə ɕ m i s t ə n d ɜɪ d ʒ o ɑ k æ n d a m z o ts j aː l d i aː l oː χ ɑ g ə b o n ə d͡ʒ ɪ n , oː d ɐ .
DUMMY2/marylux/marylux_lb-wiki-0225.wav|2|h iə v aː ɐ ɑ k uə ɕ t s e ŋ h ɔ n ɛ ʁ t aː χ t a v ɜɪ ɐ ts ə ɕ b i uə ɕ t s e ŋ h ɔ n ɛ ʁ t n e ŋ a v ɜɪ ɐ ts ə ɕ d ə p u t ɜɪ ɐ t ə n æ n d ɐ f ʀ ɑ ŋ k f u ʀ t ɐ n aː t s ɪ oː n a l v ɛ ʁ z a m m l ʊ ŋ .
DUMMY2/marylux/marylux_lb-wiki-0002.wav|2|h ɑɪ h a n d ɛ l t e z ə ɕ h aː p t s æ ɕ l ə ɕ ə m d l iə v ɛ n s f ɐ z ə ɕ ɐ ʊ ŋ , d ɜɪ ə n t v d ɐ,
DUMMY2/dictee/dictee_dict9-07.wav|1|æ n d ə s t b ə z o n ə ʃ æ n d eː n ə l æ n ɐ , k o m aː , v əʊ d eː n t æːʊ k s æ m n i d ʀ ə ɕ s t ə n æ s .
DUMMY2/marylux/marylux_lb-wiki-0339.wav|2|ə n ɐ t d eː n uə ɕ t ts e ŋ p ʀ o ʒ eː ə n , d ɜɪ ɑ g ə ʀ eː ɕ t g əʊ f ə n , g əʊ f d f ʁ i d ə n s k ɪ n i ʒ i n s o d eː n n u m f u m ə n t v ɔ ʀ f f u n d ɐ h ɑɪ t ə ʑ ɐ g ə l ə f ʀ aː f u m k l ɔ z s i t oʊ ts ə ʀ e k g ə h aː l ə n .
DUMMY2/marylux/marylux_lb-wiki-0136.wav|2|h iə n æ s d a m b əʊ f f u m k ə k ə ɹ ɑ s b ɚ ɡ .
DUMMY2/marylux/marylux_lb-wiki-0244.wav|2|d ʃ æːɪ n ɐ ɑ f ʀ ɑ̃ː ʃ b ə h aː l ə n aː v ɐ h aɪ ɚ v ɛː ɐ t .
DUMMY2/marylux/marylux_lb-wiki-0560.wav|2|ɛ j æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ g ə m æ ŋ æ m d eː p a ʁ t ə m ɛ n t m oʊ z ɛ l ɑ l u t ʀ æ ŋ ə n .
DUMMY2/dictee/dictee_dict2-03.wav|1|d ə s t g ə l t f iː ʀ u n a l ə m f ɚ l o n d ɑ̃ː , ʃ t ʀ ə ɕ p u ŋ k t , æ n d ɐ h aː p t ʃ t aː t f u m f ə ʀ eː n ə ɕ t k i n e k ʀ æːɪ ɕ l æːɪ t d eː n ə f ə n t l ə ɕ ə n t ʀ ɑ n ʃ p ɔ ʀ t k o m p l æ t b ʀ oː χ .
DUMMY2/marylux/marylux_lb-wiki-0101.wav|2|e æ s ɑ̃ ə m g ə k i p t ə ʃ t eː b iː ɐ ɕ d eː n d uː ɐ ɕ d ɛː ɐ t b ə v eː ʑ u ŋ ə n œ̃ d uə v ɛ ʁ f l æ ʃ k o m s ɪ n .
DUMMY2/marylux/marylux_lb-wiki-0091.wav|2|k u ʁ u v ʁ ə æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ g ə m æ ŋ æ n d ɐ m j u z æ n d ɐ ʀ e ʑ j əʊ n l u t ʀ æ ŋ ə n .
DUMMY2/kayser/kayser_gespuert-34.wav|0|v a n ə p a t ʁ oː n m e ŋ t , e k ɜɪ n t eː n ɑ k ə m æ n ɚ d ɑɪ ə ʀ ə n aʊ̯ t oː k aː f ə n , d a f ʀ eː t z ə ɕ d ʒ o v uə l k æːʊ m ə b æ ŋ k iː ɐ , d eː s ɛ ŋ s u ɛ m a t e d a m p ʀ ɛː ə m ə ɕ t .
DUMMY2/marylux/marylux_lb-wiki-0207.wav|2|s i k ʀ uː t ə n eː m eː t ɕ ə n , d ʒ a n ə g ə ʃ t uə v ə n f ɜɪ ɐ ts e ŋ h ɔ n ɛ ʁ t s i v ə n , d aː t d eː n ɑ n t oː i n v u b ɹ ɑ b ə n t d ʀ æːɪ ts e ŋ h ɔ n ɛ ʁ t v ɜɪ ɐ ɑ̃ a x t s ə ɕ b i f ɜɪ ɐ ts e ŋ h ɔ n ɛ ʁ t f ɔ f ts e ŋ b ə ʃ t uə t h uə t , ɛ ʁ z ɔ ɡ v u b ɹ ɑ b ə n t ɑ v u l i m b uː ʀ .
DUMMY2/dictee/dictee_dict1-03.wav|1|ts əʊ z æ ts l ə ɕ h ə l ə f t ɑ̃ ɑ k p ʀ ə v æ n t iː f g ɜɪ n t h ɛː ɐ ts k ʀ ɑ ŋ k h eː t ə n .
DUMMY2/kayser/kayser_gespuert-00.wav|0|f ɚ d ɜɪ ʃ t ə m oː l ts u m m ə n ʃ p iː ɐ ʀ g ʀ aː m ə g n aː . d a m m æ n æ s b y ʁ k ʁ a t , t æ ɕ n oː k ʀ aː t , k eː p oː l iː t iː k ɐ , ɑ p d m a n s t , n aː x k eː n .
DUMMY2/marylux/marylux_lb-wiki-0430.wav|2|ʁ ə m ɛ n n ə k u ʁ t æ s æ ŋ f ʀ ɑ n z ɜɪ ʃ g ə m æ ŋ æ n d ɐ m j u z æ n d ɐ ʀ e ʑ j əʊ n l u t ʀ æ ŋ ə n .
DUMMY2/dictee/dictee_dict6-11.wav|1|b ə z o n ə ʃ ɑ p k aː ts ə n h oː ɐ k ə n ə k l æ ŋ k æ n ɚ z æ n z i b ə l ʀ e aː ʒ ɜɪ ə ʀ ə n .
DUMMY2/marylux/marylux_lb-wiki-0546.wav|2|l ə ʃ t f u n d a m f ə n ə f h o n ɛ ʁ t v ɜɪ ɐ ɑ̃ n ɔ n ts ə ɕ g ə m æ ŋ ə n æ m d eː p a ʁ t ə m ɛ n t d u,
DUMMY2/marylux/marylux_lb-wiki-0086.wav|2|æ l z ɐ ə n ə ʀ u ŋ œ̃ d aː t f ʀ ɜɪ ɐ t k l əʊ ʃ t ɐ g əʊ f d eː n t e aː t ɐ n ɔ̃ ʒ t s ɛ ŋ h ɔ n ɛ ʁ t f ə n ə f a n ɔ̃ ts ə ɕ k ɑ p uː ts i n e ʀ t e aː t ɐ g ə n a n n t .
DUMMY2/marylux/marylux_lb-wiki-0437.wav|2|d ə s ɜɪ ʃ t f ɐ z j əʊ n h aː t n ə m ə n d ʀ æːɪ ʃ t ʀ oː f ə n .
DUMMY2/marylux/marylux_lb-wiki-0501.wav|2|s i ə n t ʃ p ʀ e ŋ t u m f l əʊ ɐ v u g ɑ ʀ n ə ɕ ɑ p æ ŋ ɐ h ɜɪ ɕ t f u n d ʀ æːɪ h ɔ n ɛ ʁ t ts e ŋ m eː t ɐ aː t ə s b aɪ m b ə ʃ ə l ɕ ə n ɛ l t ɛ ʁ ɛ k .
DUMMY2/marylux/marylux_lb-wiki-0247.wav|2|e f ə n t eː s eɪ m eː ʃ t ə n s æ m n iː v oː f u n d ɐ m ə l ə ɕ s t ʀ oː s , ɛ m a t e d ɐ g ʀ ɜɪ s t ɐ k o n ts æ n t ʀ a ts j əʊ n æ m g aː l ɑ k t ə ʃ ə n ts æ n t ʀ u m .
DUMMY2/marylux/marylux_lb-wiki-0129.wav|2|s ɛ ŋ f ɑ m i l v aː ɐ p ʀ o d u ts æ n t v u k ɑ n j æ k .
DUMMY2/marylux/marylux_lb-wiki-0172.wav|2|h iə n h uə t z ə ɕ æ n æ ŋ ʃ l aː ŋ f ɐ v ɑ n d ə l t ɑ s i ə z əʊ b ə f ʀ u χ t .
DUMMY2/marylux/marylux_lb-wiki-0363.wav|2|d m a t aː ɐ b ə ɕ t ɐ f u n d ɐ k aː ʁ iː t a s b i d ə n h i n ə n d i t o æ ŋ k o n t a k t m ɜɪ ʑ l ə ɕ k eː t .
